year,country,activity,sex,age,fatal,datetime_column,string_column,month,season
2015,MOZAMBIQUE,fishing,F,35,yes,2015-10-17 00:00:00,17-Oct-2015,10,Autumn
2015,USA,surfing,M,32,unknown,2015-10-17 00:00:00,17-Oct-2015,10,Autumn
2015,USA,swimming,M,44,no,2015-10-17 00:00:00,17-Oct-2015,10,Autumn
2015,USA,fishing,M,,no,2015-10-13 00:00:00,13-Oct-2015,10,Autumn
2015,USA,boogie boarding,F,9,no,2015-10-09 00:00:00,09-Oct-2015,10,Autumn
2015,USA,surfing,M,25,no,2015-10-09 00:00:00,09-Oct-2015,10,Autumn
2015,MOZAMBIQUE,fishing,M,,no,2015-10-08 00:00:00,08-Oct-2015,10,Autumn
2015,AUSTRALIA,surfing,M,18,no,2015-10-07 00:00:00,07-Oct-2015,10,Autumn
2015,USA,body boarding,M,22,no,2015-10-05 00:00:00,05-Oct-2015,10,Autumn
2015,USA,wading,M,13,no,2015-10-05 00:00:00,05-Oct-2015,10,Autumn
2015,USA,surfing,M,14,no,2015-10-04 00:00:00,04-Oct-2015,10,Autumn
2015,USA,surfing,M,22,no,2015-09-29 00:00:00,29-Sep-2015,9,Autumn
2015,AUSTRALIA,snorkeling,F,7,no,2015-09-26 00:00:00,26-Sep-2015,9,Autumn
2015,USA,fishing,M,,no,2015-09-24 00:00:00,24-Sep-2015,9,Autumn
2015,USA,surfing,M,14,no,2015-09-20 00:00:00,20-Sep-2015,9,Autumn
2015,USA,fishing,M,27,no,2015-09-20 00:00:00,20-Sep-2015,9,Autumn
2015,USA,wading,M,12,no,2015-09-20 00:00:00,20-Sep-2015,9,Autumn
2015,USA,photographing fish,M,16,no,2015-09-20 00:00:00,20-Sep-2015,9,Autumn
2015,USA,fishing,M,,no,2015-09-19 00:00:00,19-Sep-2015,9,Autumn
2015,USA,swimming,M,,no,2015-09-18 00:00:00,18-Sep-2015,9,Autumn
2015,USA,surfing,M,20,no,2015-09-17 00:00:00,17-Sep-2015,9,Autumn
2015,AUSTRALIA,surfing,M,42,no,2015-09-08 00:00:00,08-Sep-2015,9,Autumn
2015,USA,stand-up paddleboarding,F,50,no,2015-09-06 00:00:00,06-Sep-2015,9,Autumn
2015,USA,fishing,M,29,no,2015-09-05 00:00:00,05-Sep-2015,9,Autumn
2015,AUSTRALIA,surf-skiing,M,62,no,2015-09-04 00:00:00,04-Sep-2015,9,Autumn
2015,USA,,M,,no,2015-09-03 00:00:00,03-Sep-2015,9,Autumn
2015,THAILAND,wading,F,37,no,2015-09-01 00:00:00,01-Sep-2015,9,Autumn
2015,FIJI,fishing,M,,no,2015-09-01 00:00:00,Sep-2015,9,Autumn
2015,USA,surfing,F,54,no,2015-08-29 00:00:00,29-Aug-2015,8,Summer
2015,USA,surfing,M,21,no,2015-08-29 00:00:00,29-Aug-2015,8,Summer
2015,USA,,M,,unknown,2015-08-22 00:00:00,22-Aug-2015,8,Summer
2015,AUSTRALIA,surfing,M,38,no,2015-08-22 00:00:00,22-Aug-2015,8,Summer
2015,USA,surfing,M,15,no,2015-08-20 00:00:00,20-Aug-2015,8,Summer
2015,USA,walking,F,10,no,2015-08-19 00:00:00,19-Aug-2015,8,Summer
2015,USA,fishing,M,22,no,2015-08-18 00:00:00,18-Aug-2015,8,Summer
2015,SPAIN,swimming,M,10,unknown,2015-08-18 00:00:00,18-Aug-2015,8,Summer
2015,USA,fishing,M,57,no,2015-08-10 00:00:00,10-Aug-2015,8,Summer
2015,AUSTRALIA,surfing,M,52,no,2015-07-31 00:00:00,31-Jul-2015,7,Summer
2015,COSTA RICA,surfing,M,47,no,2015-07-28 00:00:00,28-Jul-2015,7,Summer
2015,AUSTRALIA,surfing,M,40,unknown,2015-07-27 00:00:00,27-Jul-2015,7,Summer
2015,USA,surfing,M,25,no,2015-07-26 00:00:00,26-Jul-2015,7,Summer
2015,USA,floating,F,35,unknown,2015-07-26 00:00:00,26-Jul-2015,7,Summer
2015,AUSTRALIA,diving,M,46,yes,2015-07-25 00:00:00,25-Jul-2015,7,Summer
2015,USA,fishing,M,31,no,2015-07-23 00:00:00,23-Jul-2015,7,Summer
2015,AUSTRALIA,surfing,M,40,no,2015-07-23 00:00:00,23-Jul-2015,7,Summer
2015,REUNION,surfing,M,45,no,2015-07-22 00:00:00,22-Jul-2015,7,Summer
2015,SOUTH AFRICA,surfing,M,34,no,2015-07-19 00:00:00,19-Jul-2015,7,Summer
2015,USA,surfing,M,38,no,2015-07-10 00:00:00,10-Jul-2015,7,Summer
2015,USA,treading water,M,39,unknown,2015-07-08 00:00:00,08-Jul-2015,7,Summer
2015,FRENCH POLYNESIA,swimming,M,,unknown,2015-07-06 00:00:00,06-Jul-2015,7,Summer
2015,BAHAMAS,fishing,F,23,no,2015-07-04 00:00:00,04-Jul-2015,7,Summer
2015,USA,,M,32,no,2015-07-04 00:00:00,04-Jul-2015,7,Summer
2015,AUSTRALIA,surfing,M,52,no,2015-07-03 00:00:00,03-Jul-2015,7,Summer
2015,AUSTRALIA,body boarding,M,32,no,2015-07-02 00:00:00,02-Jul-2015,7,Summer
2015,USA,swimming,M,68,no,2015-07-01 00:00:00,01-Jul-2015,7,Summer
2015,AUSTRALIA,surfing,M,,no,2015-06-30 00:00:00,30-Jun-2015,6,Summer
2015,USA,playing in the water,M,12,no,2015-06-30 00:00:00,30-Jun-2015,6,Summer
2015,USA,swimming,M,18,no,2015-06-27 00:00:00,27-Jun-2015,6,Summer
2015,SOUTH AFRICA,body boarding,M,19,no,2015-06-27 00:00:00,27-Jun-2015,6,Summer
2015,USA,swimming,F,,unknown,2015-06-26 00:00:00,26-Jun-2015,6,Summer
2015,SOUTH AFRICA,surfing,M,23,no,2015-06-26 00:00:00,26-Jun-2015,6,Summer
2015,USA,standing,M,43,no,2015-06-26 00:00:00,26-Jun-2015,6,Summer
2015,AUSTRALIA,swimming,M,19,no,2015-06-25 00:00:00,Reported 25-Jun-2015,6,Summer
2015,USA,surfing,M,47,no,2015-06-25 00:00:00,25-Jun-2015,6,Summer
2015,USA,swimming,M,6,no,2015-06-24 00:00:00,24-Jun-2015,6,Summer
2015,AUSTRALIA,surfing,F,37,no,2015-06-24 00:00:00,24-Jun-2015,6,Summer
2015,USA,standing,M,9,no,2015-06-23 00:00:00,23-Jun-2015,6,Summer
2015,PUERTO RICO,fishing,M,36,no,2015-06-19 00:00:00,19-Jun-2015,6,Summer
2015,USA,swimming,M,10,no,2015-06-17 00:00:00,17-Jun-2015,6,Summer
2015,USA,wading,M,16,no,2015-06-14 00:00:00,14-Jun-2015,6,Summer
2015,USA,wading,F,12,no,2015-06-14 00:00:00,14-Jun-2015,6,Summer
2015,USA,,F,,no,2015-06-13 00:00:00,13-Jun-2015,6,Summer
2015,USA,boogie boarding,F,13,no,2015-06-11 00:00:00,11-Jun-2015,6,Summer
2015,USA,playing,M,11,no,2015-06-07 00:00:00,07-Jun-2015,6,Summer
2015,USA,attempting to rescue a shark,F,17,no,2015-06-05 00:00:00,05-Jun-2015,6,Summer
2015,REUNION,surfing,M,47,no,2015-06-01 00:00:00,01-Jun-2015,6,Summer
2015,USA,standing,F,14,no,2015-05-29 00:00:00,29-May-2015,5,Spring
2015,USA,wading,F,19,no,2015-05-29 00:00:00,29-May-2015,5,Spring
2015,FRENCH POLYNESIA,fishing,M,19,no,2015-05-25 00:00:00,25-May-2015,5,Spring
2015,USA,swimming,F,13,no,2015-05-24 00:00:00,24-May-2015,5,Spring
2015,USA,surfing,M,18,no,2015-05-20 00:00:00,20-May2015,5,Spring
2015,USA,,M,30,no,2015-05-15 00:00:00,15-May-2015,5,Spring
2015,NEW CALEDONIA,snorkeling,M,50,yes,2015-05-09 00:00:00,09-May-2015,5,Spring
2015,USA,swimming,M,,no,2015-05-07 00:00:00,07-May-2015,5,Spring
2015,AUSTRALIA,surfing,M,,no,2015-05-03 00:00:00,03-May-2015,5,Spring
2015,SOUTH AFRICA,diving,M,29,no,2015-05-02 00:00:00,02-May-2015,5,Spring
2015,USA,snorkeling,F,65,yes,2015-04-29 00:00:00,29-Apr-2015,4,Spring
2015,USA,wading,M,63,no,2015-04-26 00:00:00,26-Apr-2015,4,Spring
2015,AUSTRALIA,surfing,M,26,no,2015-04-25 00:00:00,25-Apr-2015,4,Spring
2015,AUSTRALIA,surf skiing,M,71,no,2015-06-24 00:00:00,24-Jun-2015,6,Summer
2015,USA,photographing the shark,M,48,no,2015-04-13 00:00:00,13-Apr-2015,4,Spring
2015,REUNION,surfing,M,13,yes,2015-04-12 00:00:00,12-Apr-2015,4,Spring
2015,AUSTRALIA,paddle boarding,M,,no,2015-04-11 00:00:00,11-Apr-2015,4,Spring
2015,USA,fishing,M,70,no,2015-04-03 00:00:00,03-Apr-2015,4,Spring
2015,ITALY,diving,M,43,unknown,2015-03-29 00:00:00,29-Mar-2015,3,Spring
2015,BRAZIL,surfing,M,23,unknown,2015-03-31 00:00:00,31-Mar-2015,3,Spring
2015,SOUTH AFRICA,fishing,M,36,no,2015-03-26 00:00:00,26-Mar-2015,3,Spring
2015,EGYPT,swimming,M,52,yes,2015-03-21 00:00:00,21-Mar-2015,3,Spring
2015,USA,snorkeling,M,58,no,2015-03-18 00:00:00,18-Mar-2015,3,Spring
2015,FRENCH POLYNESIA,hand feeding sharks,M,9,no,2015-03-16 00:00:00,16-Mar-2015,3,Spring
2015,AUSTRALIA,fishing,M,,no,2015-03-11 00:00:00,11-Mar-2015,3,Spring
2015,MEXICO,fishing,M,36,no,2015-03-10 00:00:00,10-Mar-2015,3,Spring
2015,FRENCH POLYNESIA,sitting in the water,M,18 months,no,2015-03-07 00:00:00,07-Mar-2015,3,Spring
2015,ATLANTIC OCEAN,transatlantic rowing,,,no,2015-02-15 00:00:00,15-Feb-2015,2,Winter
2015,REUNION,swimming,F,22,yes,2015-02-14 00:00:00,14-Feb-2015,2,Winter
2015,AUSTRALIA,surfing,M,41,yes,2015-02-09 00:00:00,09-Feb-2015,2,Winter
2015,AUSTRALIA,surfing,M,35,no,2015-02-08 00:00:00,08-Feb-2015,2,Winter
2015,AUSTRALIA,surfing,M,,no,2015-02-05 00:00:00,05-Feb-2015,2,Winter
2015,AUSTRALIA,rowing,M,57,no,2015-01-30 00:00:00,30-Jan-2015,1,Winter
2015,USA,fishing,M,20,no,2015-01-27 00:00:00,27-Jan-2015,1,Winter
2015,AUSTRALIA,surfing,M,,no,2015-01-24 00:00:00,24-Jan-2015,1,Winter
2015,SOUTH AFRICA,floating,M,24,no,2015-01-23 00:00:00,23-Jan-2015,1,Winter
2015,USA,fishing,M,,no,2015-01-19 00:00:00,19-Jan-2015,1,Winter
2015,AUSTRALIA,surfing,F,,unknown,2015-01-19 00:00:00,19-Jan-2015,1,Winter
2015,AUSTRALIA,fishing,M,,no,2015-01-17 00:00:00,17-Jan-2015,1,Winter
2015,AUSTRALIA,filming,M,17,no,2015-01-16 00:00:00,16-Jan-2015,1,Winter
2015,USA,swimming,M,38,unknown,2015-01-08 00:00:00,08-Jan-2015,1,Winter
2015,BAHAMAS,snorkeling,F,34,no,2015-01-06 00:00:00,06-Jan-2015,1,Winter
2015,SOUTH AFRICA,surfing,M,15,no,2015-01-03 00:00:00,03-Jan-2015,1,Winter
2015,USA,,M,12,no,2015-01-01 00:00:00,01-Jan-2015,1,Winter
2014,AUSTRALIA,surfing,,,no,2014-12-29 00:00:00,29-Dec-2014,12,Winter
2014,AUSTRALIA,fishing,M,17,yes,2014-12-29 00:00:00,29-Dec-2014,12,Winter
2014,GREECE,,,,no,2014-12-28 00:00:00,28-Dec-2014,12,Winter
2014,SOUTH AFRICA,swimming,,,unknown,2014-12-28 00:00:00,28-Dec-2014,12,Winter
2014,USA,surfing,M,50,no,2014-12-28 00:00:00,28-Dec-2014,12,Winter
2014,AUSTRALIA,fishing,M,40s,no,2014-12-28 00:00:00,28-Dec-2014,12,Winter
2014,JAPAN,diving,M,,no,2014-12-23 00:00:00,Reported 23-Dec-2014,12,Winter
2014,AUSTRALIA,fishing,M,17,yes,2014-12-15 00:00:00,15-Dec-2014,12,Winter
2014,SPAIN,fishing,M,,no,2014-12-03 00:00:00,Reported 03-Dec-2014,12,Winter
2014,AUSTRALIA,surfing,M,13,no,2014-11-29 00:00:00,29-Nov-2014,11,Autumn
2014,MAURITIUS,fishing,M,39,yes,2014-11-20 00:00:00,20-Nov-2014,11,Autumn
2014,AUSTRALIA,fishing,M,,no,2014-11-19 00:00:00,19-Nov-2014,11,Autumn
2014,USA,,,,no,2014-11-17 00:00:00,Reported 17-Nov-2014,11,Autumn
2014,USA,surfing,M,44,no,2014-11-16 00:00:00,16-Nov-2014,11,Autumn
2014,USA,snorkeling,M,53,no,2014-11-13 00:00:00,13-Nov-2014,11,Autumn
2014,AUSTRALIA,surfing,M,,no,2014-11-10 00:00:00,10-Nov-2014,11,Autumn
2014,USA,surfing,M,18,no,2014-11-08 00:00:00,08-Nov-2014,11,Autumn
2014,USA,surfing,F,34,no,2014-10-31 00:00:00,31-Oct-2014,10,Autumn
2014,AUSTRALIA,surfing,M,20,no,2014-10-29 00:00:00,29-Oct-2014,10,Autumn
2014,USA,stand-up paddleboarding,F,,no,2014-10-22 00:00:00,22-Oct-2014,10,Autumn
2014,USA,stand-up paddleboarding,M,,no,2014-10-20 00:00:00,20-Oct-2014,10,Autumn
2014,USA,canoeing,F,,no,2014-10-19 00:00:00,19-Oct-2014,10,Autumn
2014,AUSTRALIA,surfing,F,13,no,2014-10-17 00:00:00,17-Oct-2014,10,Autumn
2014,USA,standing in inner tube,F,7,no,2014-10-14 00:00:00,14-Oct-2014,10,Autumn
2014,USA,surfing,F,,no,2014-10-12 00:00:00,12-Oct-2014,10,Autumn
2014,AUSTRALIA,kayaking,M,,no,2014-10-11 00:00:00,11-Oct-2014,10,Autumn
2014,USA,surfing,M,29,no,2014-10-05 00:00:00,05-Oct-2014,10,Autumn
2014,USA,fishing,F,40,no,2014-10-07 00:00:00,07-Oct-2014,10,Autumn
2014,USA,surfing,M,15,no,2014-10-05 00:00:00,05-Oct-2014,10,Autumn
2014,USA,kayaking,M,,no,2014-10-03 00:00:00,03-Oct-2014,10,Autumn
2014,USA,kayaking,M,,no,2014-10-03 00:00:00,03-Oct-2014,10,Autumn
2014,USA,surfing,M,28,no,2014-10-02 00:00:00,02-Oct-2014,10,Autumn
2014,AUSTRALIA,surfing,M,23,no,2014-10-02 00:00:00,02-Oct-2014,10,Autumn
2014,USA,surfing,M,,no,2014-09-21 00:00:00,21-Sep-2014,9,Autumn
2014,FRENCH POLYNESIA,feeding fish,F,36,no,2014-09-12 00:00:00,Reported 12-Sep-2014,9,Autumn
2014,USA,surfing,M,,unknown,2014-09-13 00:00:00,13-Sep-2014,9,Autumn
2014,AUSTRALIA,swimming,M,50,yes,2014-09-09 00:00:00,09-Sep-2014,9,Autumn
2014,USA,fishing,M,43,no,2014-09-06 00:00:00,06-Sep-2014,9,Autumn
2014,USA,kayaking,F,20s,no,2014-09-03 00:00:00,03-Sep-2014,9,Autumn
2014,USA,fishing,M,52,no,2014-09-02 00:00:00,02-Sep-2014,9,Autumn
2014,SPAIN,playing with an air mattress,M,16,no,2014-09-01 00:00:00,Sep-2014,9,Autumn
2014,USA,surfing,F,13,no,2014-08-31 00:00:00,31-Aug-2014,8,Summer
2014,USA,surfing,M,17,no,2014-08-29 00:00:00,29-Aug-2014,8,Summer
2014,USA,,,,unknown,2014-08-29 00:00:00,29-Aug-2014,8,Summer
2014,USA,fishing,M,33,no,2014-08-28 00:00:00,28-Aug-2014,8,Summer
2014,SPAIN,swimming,F,30s,no,2014-08-27 00:00:00,27-Aug-2014,8,Summer
2014,USA,surfing,M,29,no,2014-08-27 00:00:00,27-Aug-2014,8,Summer
2014,USA,standing,F,,no,2014-08-27 00:00:00,27-Aug-2014,8,Summer
2014,USA,fishing,M,,no,2014-08-25 00:00:00,Reported 25-Aug-2014,8,Summer
2014,USA,kite boarding,,,no,2014-08-24 00:00:00,24-Aug-2014,8,Summer
2014,AUSTRALIA,fishing,M,31,no,2014-08-16 00:00:00,16-Aug-2014,8,Summer
2014,USA,standing,M,,no,2014-08-12 00:00:00,12-Aug-2014,8,Summer
2014,USA,,M,26,no,2014-08-10 00:00:00,10-Aug-2014,8,Summer
2014,BAHAMAS,fishing,M,,no,2014-08-09 00:00:00,09-Aug-2014,8,Summer
2014,USA,swimming,F,10,no,2014-08-09 00:00:00,09-Aug-2014,8,Summer
2014,USA,swimming,M,7,no,2014-08-08 00:00:00,08-Aug-2014,8,Summer
2014,USA,boogie boarding,M,10,no,2014-08-06 00:00:00,06-Aug-2014,8,Summer
2014,USA,swimming,F,45,no,2014-08-05 00:00:00,05-Aug-2014,8,Summer
2014,USA,surfing,M,50s,no,2014-08-02 00:00:00,02-Aug-2014,8,Summer
2014,USA,boogie boarding,M,8,no,2014-08-02 00:00:00,02-Aug-2014,8,Summer
2014,SOUTH AFRICA,surfing,M,20,no,2014-08-01 00:00:00,01-Aug-2014,8,Summer
2014,,sea disaster,M,,unknown,2014-08-01 00:00:00,Aug-2014,8,Summer
2014,USA,swimming,M,Teen,no,2014-07-27 00:00:00,27-Jul-2014,7,Summer
2014,REUNION,surfing,M,51,no,2014-07-22 00:00:00,22-Jul-2014,7,Summer
2014,USA,standing,M,8,no,2014-07-21 00:00:00,21-Jul-2014,7,Summer
2014,SPAIN,wading,,,no,2014-07-20 00:00:00,20-Jul-2014,7,Summer
2014,USA,swimming,M,61,no,2014-07-16 00:00:00,16-Jul-2014,7,Summer
2014,USA,swimming,M,39,no,2014-07-14 00:00:00,14-Jul-2014,7,Summer
2014,BAHAMAS,diving,M,63,unknown,2014-07-13 00:00:00,13-Jul-2014,7,Summer
2014,USA,surfing,M,,no,2014-07-12 00:00:00,12-Jul-2014,7,Summer
2014,USA,surfing,M,14,no,2014-07-09 00:00:00,9-Jul-2014,7,Summer
2014,USA,swimming,M,,no,2014-07-05 00:00:00,5-Jul-2014,7,Summer
2014,USA,surfing,M,,no,2014-07-05 00:00:00,5-Jul-2014,7,Summer
2014,USA,surfing,M,19,no,2014-07-03 00:00:00,3-Jul-2014,7,Summer
2014,ST. MARTIN,transatlantic rowing,M,48,no,2014-06-27 00:00:00,Reported 27-Jun-2014,6,Summer
2014,BAHAMAS,fishing,M,42,no,2014-06-25 00:00:00,25-Jun-2014,6,Summer
2014,AUSTRALIA,surfing,M,,no,2014-06-18 00:00:00,18-Jun-2014,6,Summer
2014,AUSTRALIA,body boarding,M,15,no,2014-06-18 00:00:00,18-Jun-2014,6,Summer
2014,AUSTRALIA,petting a shark,M,,no,2014-06-17 00:00:00,Reported 17-Jun-2014,6,Summer
2014,BRAZIL,fishing,M,43,no,2014-06-09 00:00:00,09-Jun-2014,6,Summer
2014,USA,standing,M,16,no,2014-06-09 00:00:00,09-Jun-2014,6,Summer
2014,AUSTRALIA,body boarding,M,39,no,2014-06-09 00:00:00,09-Jun-2014,6,Summer
2014,JAPAN,surfing,M,43,no,2014-06-08 00:00:00,08-Jun-2014,6,Summer
2014,USA,kneeling in the water,F,14,no,2014-06-07 00:00:00,07-Jun-2014,6,Summer
2014,USA,swimming,F,22,no,2014-06-01 00:00:00,01-Jun-2014,6,Summer
2014,AUSTRALIA,surfing,M,,no,2014-06-01 00:00:00,01-Jun-2014,6,Summer
2014,USA,tagging sharks,F,37,no,2014-06-01 00:00:00,01-Jun-2014,6,Summer
2014,AUSTRALIA,fell into the water,F,29,no,2014-05-24 00:00:00,24-May-2014,5,Spring
2014,FRANCE,diving,M,,no,2014-05-23 00:00:00,23-May-2014,5,Spring
2014,AUSTRALIA,teasing a shark,M,10,no,2014-05-22 00:00:00,22-May-2014,5,Spring
2014,USA,body boarding,F,38,no,2014-05-15 00:00:00,15-May-2014,5,Spring
2014,AUSTRALIA,surfing,M,35,no,2014-05-14 00:00:00,14-May-2014,5,Spring
2014,USA,wading,F,44,no,2014-05-13 00:00:00,13-May2014,5,Spring
2014,USA,surfing,M,12,no,2014-05-11 00:00:00,11-May-2014,5,Spring
2014,USA,diving,M,,unknown,2014-05-10 00:00:00,Reported 10-May-2014,5,Spring
2014,USA,swimming,F,40,no,2014-05-06 00:00:00,06-May-2014,5,Spring
2014,SOUTH AFRICA,diving,,,no,2014-05-04 00:00:00,04-May-2014,5,Spring
2014,USA,surfing,M,23,no,2014-05-01 00:00:00,01-May-2014,5,Spring
2014,AUSTRALIA,fishing,M,,no,2014-04-24 00:00:00,24-Apr-2014,4,Spring
2014,USA,swimming,M ,42,no,2014-04-22 00:00:00,22-Apr-2014,4,Spring
2014,USA,wading,M,25,no,2014-04-15 00:00:00,15-Apr-2014,4,Spring
2014,SOUTH AFRICA,shark watching,,,no,2014-04-12 00:00:00,Reported 12-Apr-2014,4,Spring
2014,SOUTH AFRICA,fishing,M,,no,2014-04-12 00:00:00,12-Apr-2014,4,Spring
2014,USA,surfing,M,teen,no,2014-04-04 00:00:00,04-Apr-2014,4,Spring
2014,USA,surfing,M,teen,no,2014-04-04 00:00:00,04-Apr-2014,4,Spring
2014,AUSTRALIA,swimming,F,63,yes,2014-04-03 00:00:00,03-Apr-2014,4,Spring
2014,AUSTRALIA,diving,M,38,unknown,2014-03-29 00:00:00,29-Mar-2014,3,Spring
2014,SOUTH AFRICA,swimming,M,66,yes,2014-03-22 00:00:00,22-Mar-2014,3,Spring
2014,USA,surfing,M,,no,2014-03-22 00:00:00,22-Mar-2014,3,Spring
2014,USA,surfing,M,9,no,2014-03-21 00:00:00,21-Mar-2014,3,Spring
2014,NEW CALEDONIA,surfing,M,42,no,2014-03-18 00:00:00,18-Mar-2014,3,Spring
2014,AUSTRALIA,surfing,M,42,no,2014-03-18 00:00:00,18-Mar-2014,3,Spring
2014,AUSTRALIA,,F,10,unknown,2014-03-18 00:00:00,18-Mar-2014,3,Spring
2014,AUSTRALIA,swimming,M,,no,2014-03-12 00:00:00,12-Mar-2014,3,Spring
2014,CAYMAN ISLANDS,diving,M,,unknown,2014-03-13 00:00:00,13-Mar-2014,3,Spring
2014,USA,surfing,M,21,no,2014-03-02 00:00:00,02-Mar-2014,3,Spring
2014,FRENCH POLYNESIA,surfing,M,21,no,2014-02-20 00:00:00,20-Feb-2014,2,Winter
2014,PAPUA NEW GUINEA,sailing,M,21,no,2014-02-17 00:00:00,Reported 17-Feb-2014,2,Winter
2014,AUSTRALIA,diving,M,28,yes,2014-02-08 00:00:00,08-Feb-2014,2,Winter
2014,TRINIDAD & TOBAGO,fishing,M,,no,2014-02-07 00:00:00,07-Feb-2014,2,Winter
2014,NEW ZEALAND,surfing,M,28,no,2014-02-07 00:00:00,07-Feb-2014,2,Winter
2014,AUSTRALIA,fishing,M,,no,2014-01-26 00:00:00,26-Jan-2014,1,Winter
2014,NEW ZEALAND,fishing,M,24,no,2014-01-25 00:00:00,25-Jan-2014,1,Winter
2014,JAPAN,sea disaster,M,31,no,2014-01-04 00:00:00,04-Jan-2014,1,Winter
